manager,matches,goals_for,goals_against,xg_for,xg_against,own_goals_for,own_goals_against,gf_minus_xg,xga_minus_ga,goals_for_adj,goals_against_adj,gf_adj_minus_xg,xga_minus_ga_adj,goals_for_per_match,xg_for_per_match,goals_against_per_match,xg_against_per_match,gf_minus_xg_per_match,xga_minus_ga_per_match,goals_for_adj_per_match,goals_against_adj_per_match,gf_adj_minus_xg_per_match,xga_minus_ga_adj_per_match,goals_for_se,goals_for_ci_low,goals_for_ci_high,goals_against_se,goals_against_ci_low,goals_against_ci_high,xg_for_se,xg_for_ci_low,xg_for_ci_high,xg_against_se,xg_against_ci_low,xg_against_ci_high,own_goals_for_se,own_goals_for_ci_low,own_goals_for_ci_high,own_goals_against_se,own_goals_against_ci_low,own_goals_against_ci_high,gf_minus_xg_se,gf_minus_xg_ci_low,gf_minus_xg_ci_high,xga_minus_ga_se,xga_minus_ga_ci_low,xga_minus_ga_ci_high,goals_for_adj_se,goals_for_adj_ci_low,goals_for_adj_ci_high,goals_against_adj_se,goals_against_adj_ci_low,goals_against_adj_ci_high,gf_adj_minus_xg_se,gf_adj_minus_xg_ci_low,gf_adj_minus_xg_ci_high,xga_minus_ga_adj_se,xga_minus_ga_adj_ci_low,xga_minus_ga_adj_ci_high,goals_for_per_match_se,goals_for_per_match_ci_low,goals_for_per_match_ci_high,xg_for_per_match_se,xg_for_per_match_ci_low,xg_for_per_match_ci_high,goals_against_per_match_se,goals_against_per_match_ci_low,goals_against_per_match_ci_high,xg_against_per_match_se,xg_against_per_match_ci_low,xg_against_per_match_ci_high,gf_minus_xg_per_match_se,gf_minus_xg_per_match_ci_low,gf_minus_xg_per_match_ci_high,xga_minus_ga_per_match_se,xga_minus_ga_per_match_ci_low,xga_minus_ga_per_match_ci_high,goals_for_adj_per_match_se,goals_for_adj_per_match_ci_low,goals_for_adj_per_match_ci_high,goals_against_adj_per_match_se,goals_against_adj_per_match_ci_low,goals_against_adj_per_match_ci_high,gf_adj_minus_xg_per_match_se,gf_adj_minus_xg_per_match_ci_low,gf_adj_minus_xg_per_match_ci_high,xga_minus_ga_adj_per_match_se,xga_minus_ga_adj_per_match_ci_low,xga_minus_ga_adj_per_match_ci_high
Pepe Bordalás,282.0,301.0,306.0,315.7,328.29999999999995,7.0,11.0,-14.699999999999989,22.299999999999955,294.0,295.0,-21.69999999999999,33.299999999999955,1.0673758865248226,1.1195035460992908,1.0851063829787233,1.1641843971631205,-0.05212765957446804,0.079078014184397,1.0425531914893618,1.0460992907801419,-0.07695035460992904,0.11808510638297856,17.836318422741808,267.0,336.0,17.500329190071838,273.0,341.0,11.792708190264456,290.9975,337.90250000000003,11.744919015103324,304.29999999999995,352.1025,2.560096296337945,2.0,12.0,3.1756167937914843,5.0,17.0,16.104816647112706,-45.5025,15.899999999999977,14.124841162963195,-5.202500000000044,50.60249999999995,17.330928431279876,260.0,327.02499999999986,17.303813300176458,262.0,329.02499999999986,15.699728271897119,-52.10250000000002,8.700000000000045,14.00223820313555,5.7999999999999545,61.19999999999999,0.06324935610901349,0.9468085106382979,1.1914893617021276,0.04181811414987396,1.0319060283687944,1.198235815602837,0.06205790492933276,0.9680851063829787,1.2092198581560283,0.0416486489897281,1.079078014184397,1.248590425531915,0.057109278890470586,-0.16135638297872343,0.05638297872340418,0.05008808923036594,-0.018448581560283846,0.17944148936170196,0.061457193018722954,0.9219858156028369,1.1596631205673753,0.061361040071547725,0.9290780141843972,1.1667553191489357,0.055672795290415314,-0.1847606382978724,0.030851063829787397,0.049653326961473586,0.02056737588652466,0.21702127659574463
José Mourinho,278.0,454.0,296.0,432.5,304.8,12.0,15.0,21.5,8.800000000000011,442.0,281.0,9.5,23.80000000000001,1.6330935251798562,1.5557553956834533,1.064748201438849,1.0964028776978418,0.07733812949640288,0.03165467625899285,1.589928057553957,1.0107913669064748,0.0341726618705036,0.08561151079136695,20.61887856010938,417.0,498.0,17.82988298794139,260.0,330.0,14.775663844004287,405.2925000000001,462.2,11.158675372015669,283.795,326.6,3.4390964936079027,5.0,19.0,3.7241434414085197,8.0,23.0,16.30302848795093,-9.410000000000032,54.40249999999996,15.982784980968551,-22.40249999999998,41.39999999999998,20.580132213398446,404.0,485.0,17.49628559880289,247.0,316.0,16.176016767709985,-22.10500000000002,42.602500000000006,15.827560615190002,-7.102500000000021,55.200000000000045,0.07416862791406251,1.5,1.79136690647482,0.05314986994246146,1.4578866906474823,1.662589928057554,0.06413626974079638,0.935251798561151,1.1870503597122302,0.04013912004322183,1.0208453237410073,1.1748201438848922,0.058643987366729954,-0.03384892086330947,0.19569244604316532,0.057492032305642274,-0.08058453237410064,0.14892086330935245,0.07402925256618147,1.4532374100719425,1.7446043165467626,0.0629362791323845,0.8884892086330936,1.1366906474820144,0.05818711067521578,-0.0795143884892087,0.15324640287769786,0.056933671277661885,-0.025548561151079216,0.19856115107913686
Maurizio Sarri,275.0,480.0,292.0,430.29999999999995,296.5,17.0,4.0,49.700000000000045,4.5,463.0,288.0,32.700000000000045,8.5,1.7454545454545454,1.5647272727272725,1.0618181818181818,1.0781818181818181,0.1807272727272729,0.016363636363636365,1.6836363636363636,1.0472727272727274,0.11890909090909108,0.03090909090909091,20.93717128866231,440.0,520.0,18.637359968442325,255.0,329.02499999999986,13.923762679717022,402.4975,457.8,12.30659424489384,273.20000000000005,321.2,3.946879359486323,9.975000000000001,25.0,1.962162784122586,1.0,8.0,16.736103233824373,17.797499999999957,82.19999999999993,14.31599321417673,-23.602500000000024,31.80249999999994,20.323487196244347,424.0,502.02499999999986,18.68200086522223,252.0,326.0,16.18876475305064,1.297499999999957,64.70250000000003,14.220778595049735,-19.5,35.40250000000002,0.0761351683224084,1.6,1.8909090909090909,0.050631864289880084,1.4636272727272728,1.6647272727272728,0.06777221806706302,0.9272727272727272,1.196454545454545,0.044751251799613964,0.9934545454545456,1.168,0.06085855721390681,0.06471818181818166,0.2989090909090907,0.052058157142460836,-0.08582727272727282,0.11564545454545433,0.0739035898045249,1.5418181818181818,1.8255454545454541,0.06793454860080811,0.9163636363636364,1.1854545454545455,0.05886823546563869,0.004718181818181661,0.2352818181818183,0.05171192216381722,-0.07090909090909091,0.1287363636363637
Marco Rose,261.0,508.0,357.0,462.80000000000007,342.70000000000005,18.0,9.0,45.19999999999993,-14.299999999999955,490.0,348.0,27.199999999999932,-5.2999999999999545,1.946360153256705,1.7731800766283528,1.367816091954023,1.313026819923372,0.17318007662835222,-0.05478927203065117,1.8773946360153257,1.3333333333333333,0.10421455938697292,-0.02030651340996151,23.411073409373813,461.0,552.0,19.24178086392753,320.0,397.0,14.428942189098555,434.0,489.705,11.116250815522148,321.70000000000005,365.7,4.114384258782164,10.0,26.024999999999864,2.908065709898341,4.0,15.0,19.077862813605915,9.892499999999977,82.61499999999988,14.798918486554545,-43.90250000000003,14.100000000000023,23.201340022494815,443.0,534.0,18.971954763117242,311.0,387.02499999999986,18.77414380465322,-7.802500000000012,64.19999999999993,14.640291552625342,-34.20500000000004,23.205000000000016,0.08969759926963146,1.7662835249042146,2.1149425287356323,0.05528330340650787,1.6628352490421456,1.8762643678160917,0.07372329832922425,1.2260536398467432,1.5210727969348659,0.042590999293188304,1.2325670498084293,1.4011494252873562,0.07309525982224488,0.03790229885057463,0.316532567049808,0.05670083711323581,-0.16820881226053652,0.054022988505747216,0.08889402307469277,1.6973180076628354,2.045977011494253,0.0726894818510239,1.1915708812260537,1.4828544061302678,0.07193158545844146,-0.029894636015325715,0.2459770114942526,0.05609307108285572,-0.13105363984674345,0.08890804597701156
Roberto De Zerbi,261.0,420.0,419.0,392.5,393.0,20.0,16.0,27.5,-26.0,400.0,403.0,7.5,-10.0,1.6091954022988506,1.503831417624521,1.6053639846743295,1.5057471264367817,0.1053639846743295,-0.09961685823754789,1.5325670498084292,1.5440613026819923,0.028735632183908046,-0.038314176245210725,22.098722146546283,376.975,463.0,21.18446918422335,377.0,462.0,13.820618500102036,365.8975,418.21,13.054080035770047,368.19749999999993,418.80500000000006,4.659348078031532,11.0,30.0,3.9488145459313584,9.0,24.0,17.40657614018225,-6.402499999999978,61.30249999999994,16.555456657853778,-58.402499999999975,6.900000000000036,21.341163830419802,358.975,442.0,20.557611210676804,363.0,444.0,16.50191569146577,-24.809999999999956,39.60749999999998,16.143194954815314,-41.60250000000002,21.60250000000001,0.08466943351167158,1.4443486590038315,1.7739463601532568,0.05295256130307294,1.4019061302681992,1.6023371647509579,0.08116654859855689,1.4444444444444444,1.7701149425287357,0.050015632320958035,1.4107183908045975,1.604616858237548,0.06669186260606226,-0.024530651340996083,0.23487547892720284,0.06343086842089571,-0.22376436781609188,0.02643678160919554,0.08176691122766208,1.3753831417624522,1.6934865900383143,0.0787647939106391,1.3908045977011494,1.7011494252873562,0.06322573061864278,-0.09505747126436764,0.15175287356321832,0.06185132166595905,-0.15939655172413802,0.0827681992337165
Eddie Howe,261.0,400.0,383.0,384.1,373.79999999999995,13.0,11.0,15.899999999999977,-9.200000000000045,387.0,372.0,2.8999999999999773,1.7999999999999545,1.5325670498084292,1.4716475095785442,1.4674329501915708,1.4321839080459768,0.06091954022988497,-0.035249042145594045,1.4827586206896552,1.4252873563218391,0.011111111111111025,0.006896551724137757,23.053881597864688,353.0,446.0,21.231064900480245,342.0,426.0,14.119026733293188,356.0975,410.8075,14.161821742806874,347.8975,403.0,3.548621190854004,7.0,20.0,3.1478481894958112,5.0,17.024999999999864,17.178849375625692,-18.305000000000067,49.41749999999988,16.173310832019972,-41.39999999999998,22.104999999999997,22.369286007341383,341.0,431.02499999999986,20.846032657049385,332.975,414.02499999999986,16.708164615537818,-30.100000000000023,36.00249999999998,15.923735222906233,-30.30250000000001,32.30000000000001,0.08832904826768082,1.3524904214559388,1.7088122605363985,0.054095887867023705,1.3643582375478929,1.5739750957854408,0.08134507624705074,1.3103448275862069,1.632183908045977,0.054259853420715994,1.33294061302682,1.5440613026819923,0.0658193462667651,-0.07013409961685849,0.18933908045976966,0.061966708168658895,-0.15862068965517231,0.0846934865900383,0.08570607665648042,1.3065134099616857,1.6514367816091948,0.07986985692356086,1.2757662835249044,1.5863026819923367,0.06401595638137095,-0.11532567049808438,0.13794061302681987,0.06101047978124994,-0.11610153256704984,0.1237547892720307
Mikel Arteta,258.0,492.0,253.0,431.2,265.4,18.0,7.0,60.80000000000001,12.399999999999977,474.0,246.0,42.80000000000001,19.399999999999977,1.9069767441860466,1.6713178294573643,0.9806201550387597,1.0286821705426357,0.23565891472868222,0.04806201550387588,1.8372093023255813,0.9534883720930233,0.1658914728682171,0.07519379844961231,22.93539129461101,447.0,534.0249999999999,15.389148992174704,224.0,284.0,13.442293060760342,404.29499999999996,456.205,11.551964074432904,244.1975,289.4,4.473304033316676,10.0,27.0,2.6482020763375593,2.9750000000000014,12.0,18.105479279764317,25.799999999999955,96.20250000000003,12.808392727119436,-12.102499999999994,37.102500000000006,22.768891281858732,428.0,517.0,15.277883061976476,216.0,277.0,18.195414369066484,6.595000000000022,77.40249999999996,12.655826318731819,-4.902499999999976,44.20250000000003,0.08889686548298842,1.7325581395348837,2.069864341085271,0.052101911088218385,1.56703488372093,1.7682364341085268,0.05964786431075467,0.8682170542635659,1.1007751937984496,0.04477505455206553,0.9465019379844961,1.121705426356589,0.07017627627815627,0.09999999999999983,0.37287790697674433,0.049644933050850534,-0.046908914728682145,0.14380813953488375,0.08825151659635166,1.6589147286821706,2.003875968992248,0.059216601015412706,0.8372093023255814,1.073643410852713,0.07052486189560654,0.025562015503876056,0.3000096899224805,0.04905359038268147,-0.019001937984496033,0.17132751937984508
Sean Dyche,257.0,256.0,361.0,288.6,376.6,11.0,11.0,-32.60000000000002,15.600000000000023,245.0,350.0,-43.60000000000002,26.600000000000023,0.9961089494163424,1.1229571984435798,1.404669260700389,1.4653696498054476,-0.12684824902723743,0.060700389105058455,0.953307392996109,1.3618677042801557,-0.1696498054474709,0.10350194552529192,16.077546563507468,225.0,287.0,21.72438144976025,317.975,405.0,10.237572326536723,268.09749999999997,308.1025,11.773469402363272,353.395,399.4,3.4787644215943216,5.0,18.0,3.317954703082285,5.0,18.0,15.221587001785538,-60.902499999999975,-2.1000000000000227,17.844217467460233,-19.0025,50.80249999999994,15.501868652386975,215.0,275.0,21.636821393633817,307.0,393.0,14.70834628783132,-71.20499999999998,-14.395000000000005,17.570917131496607,-7.2999999999999545,60.804999999999986,0.06255854693971778,0.8754863813229572,1.1167315175097277,0.03983491177640748,1.0431809338521398,1.198842412451362,0.08453066711968969,1.2372568093385214,1.575875486381323,0.04581116498974036,1.3750778210116732,1.5540856031128403,0.05922796498749237,-0.23697470817120614,-0.008171206225681023,0.06943275279167406,-0.07393968871595331,0.19767509727626437,0.06031855506765359,0.8365758754863813,1.0700389105058365,0.08418996651219383,1.1945525291828794,1.5291828793774318,0.05723091940790397,-0.2770622568093385,-0.05601167315175099,0.06836932735990899,-0.028404669260700212,0.23659533073929956
Bruno Génésio,256.0,479.0,291.0,421.9,303.5,9.0,14.0,57.10000000000002,12.5,470.0,277.0,48.10000000000002,26.5,1.87109375,1.648046875,1.13671875,1.185546875,0.2230468750000001,0.048828125,1.8359375,1.08203125,0.1878906250000001,0.103515625,21.585436422105676,437.0,522.0,16.195303074374234,260.0,323.0,12.271098497146184,397.5,444.90500000000003,11.33533943194992,281.7825,326.5,3.265436500342471,3.0,16.0,4.138418418128084,7.0,23.0,18.031633628242105,21.5,92.5,13.255400265386095,-13.300000000000011,38.60499999999994,21.159155439890903,428.0,511.0,16.147204405253948,246.0,309.0,17.53918935923749,12.69749999999999,82.20249999999997,13.07358459584028,1.5,53.89999999999998,0.0843181110238503,1.70703125,2.0390625,0.04793397850447728,1.552734375,1.7379101562500001,0.06326290263427435,1.015625,1.26171875,0.04427866965605438,1.100712890625,1.275390625,0.07043606886032072,0.083984375,0.361328125,0.051778907286664434,-0.051953125000000044,0.15080078124999977,0.08265295093707384,1.671875,1.99609375,0.06307501720802323,0.9609375,1.20703125,0.06851245843452144,0.04959960937499996,0.3211035156249999,0.051068689827501096,0.005859375,0.2105468749999999
Christian Streich,253.0,363.0,378.0,343.4,383.7,11.0,8.0,19.600000000000023,5.699999999999989,352.0,370.0,8.600000000000023,13.699999999999989,1.434782608695652,1.3573122529644268,1.4940711462450593,1.516600790513834,0.07747035573122539,0.02252964426877466,1.391304347826087,1.4624505928853755,0.03399209486166017,0.054150197628458456,19.987973347472465,325.0,401.0,21.60050371242104,337.0,421.0,12.202525467762635,319.9975,366.9025,12.750769665535167,359.6,408.805,3.208765976126145,5.0,18.0,2.7922566767176575,3.0,14.0,16.662687696111004,-12.402500000000034,53.504999999999974,17.81361389977017,-30.104999999999965,39.30499999999993,20.03064645483763,314.0,390.0,21.442412324016544,329.975,412.0,16.7286378237805,-23.502499999999998,41.21249999999992,17.608907023244704,-21.0125,46.39999999999998,0.07900384722321133,1.284584980237154,1.5849802371541502,0.04823132595953611,1.264812252964427,1.4502075098814227,0.08537748502933218,1.33201581027668,1.6640316205533596,0.05039829907326152,1.4213438735177866,1.6158300395256915,0.06586042567632809,-0.049021739130434915,0.21148221343873505,0.07040954110581095,-0.11899209486165994,0.15535573122529617,0.0791725156317693,1.2411067193675889,1.541501976284585,0.08475261788148832,1.3042490118577075,1.6284584980237153,0.0661210981177095,-0.09289525691699604,0.16289525691699572,0.06960042301677748,-0.08305335968379447,0.18339920948616592
David Moyes,252.0,379.0,345.0,343.90000000000003,349.20000000000005,9.0,15.0,35.099999999999966,4.2000000000000455,370.0,330.0,26.099999999999966,19.200000000000045,1.503968253968254,1.3646825396825397,1.369047619047619,1.385714285714286,0.13928571428571415,0.016666666666666847,1.4682539682539681,1.3095238095238095,0.10357142857142844,0.07619047619047638,18.685396484176767,342.0,415.0,18.878153672778662,309.0,383.0,11.535212084587702,321.89750000000004,366.7,12.687174126008195,325.7,375.6,2.952339395115672,4.0,15.0,4.1009843984729155,7.0,24.0,15.269877978040038,5.597500000000022,65.71749999999994,14.769228057305648,-25.005000000000056,33.39999999999998,18.391576877745557,335.0,404.0,18.22185379504138,295.0,366.0,14.926342774833222,-3.209999999999989,55.10749999999998,14.418673136856725,-8.505,47.10000000000002,0.0741483987467332,1.3571428571428572,1.6468253968253967,0.045774651129316286,1.2773710317460318,1.45515873015873,0.07491330822531216,1.2261904761904763,1.5198412698412698,0.05034592907146109,1.2924603174603173,1.4904761904761905,0.060594753881111255,0.022212301587301676,0.26078373015872996,0.05860804784645098,-0.0992261904761907,0.13253968253968246,0.07298244792756174,1.3293650793650793,1.6031746031746033,0.07230894363111659,1.1706349206349207,1.4523809523809523,0.059231518947750875,-0.012738095238095194,0.21868055555555546,0.0572169568922886,-0.03375,0.186904761904762
Ernesto Valverde,251.0,474.0,234.0,417.0,271.0,16.0,8.0,57.0,37.0,458.0,226.0,41.0,45.0,1.8884462151394423,1.6613545816733069,0.9322709163346613,1.0796812749003983,0.22709163346613545,0.14741035856573706,1.8247011952191234,0.900398406374502,0.16334661354581673,0.17928286852589642,24.201017796390104,427.975,521.0,16.38536173050567,201.0,266.0,15.799622554872574,387.0975,448.80749999999995,11.474884878245378,247.495,293.0,4.363691086677651,8.0,25.0,3.0603017373065815,3.0,14.024999999999864,18.971813451613457,20.09500000000002,94.29999999999995,14.170004435085584,9.800000000000011,66.31499999999993,24.044884653268653,413.0,505.0,15.769867449020612,195.0,257.0,18.873462527683994,4.297499999999956,78.89999999999998,13.636890091336133,19.692500000000045,73.70000000000005,0.09641839759517971,1.7050796812749005,2.0756972111553784,0.06294670340586683,1.5422211155378487,1.7880776892430277,0.0652803256195445,0.8007968127490039,1.0597609561752988,0.04571667282169473,0.9860358565737052,1.1673306772908367,0.07558491414985442,0.08005976095617538,0.3756972111553783,0.05645420093659596,0.039043824701195266,0.26420318725099573,0.09579635320027352,1.6454183266932272,2.0119521912350598,0.06282815716741279,0.7768924302788844,1.0239043824701195,0.07519307779953782,0.01712151394422293,0.31434262948207164,0.05433023940771368,0.07845617529880496,0.29362549800796833
Michel Der Zakarian,248.0,328.0,340.0,314.90000000000003,344.2,9.0,11.0,13.099999999999966,4.199999999999989,319.0,329.0,4.099999999999966,15.199999999999989,1.3225806451612903,1.2697580645161293,1.3709677419354838,1.3879032258064516,0.052822580645161155,0.016935483870967695,1.2862903225806452,1.3266129032258065,0.01653225806451599,0.06129032258064512,17.264007145543026,294.0,361.02499999999986,20.149415462284157,300.0,379.0,11.896097871246736,291.2,337.4,13.098359768471477,319.5975,368.7,2.9693016226148248,4.0,15.0,3.208509781426379,5.0,18.0,13.95395216526541,-14.299999999999956,39.504999999999974,16.24432832133436,-27.607500000000023,37.0,17.134560764323464,285.0,352.0,19.55393878508894,289.0,367.0,13.815888236877386,-23.30250000000001,30.205000000000016,15.84242445354508,-16.602500000000024,46.907499999999935,0.06961293203847994,1.185483870967742,1.4557459677419349,0.04796813657760782,1.1741935483870967,1.3604838709677418,0.08124764299308128,1.2096774193548387,1.528225806451613,0.05281596680835273,1.2886995967741937,1.4866935483870967,0.056265936150263755,-0.057661290322580466,0.15929435483870957,0.06550132387634823,-0.11132056451612912,0.14919354838709678,0.06909097082388495,1.1491935483870968,1.4193548387096775,0.07884652735922959,1.1653225806451613,1.4798387096774193,0.055709226761602365,-0.09396169354838714,0.12179435483870975,0.06388074376429467,-0.06694556451612912,0.18914314516129008
Thomas Tuchel,244.0,548.0,231.0,520.4000000000001,240.10000000000002,12.0,7.0,27.59999999999991,9.100000000000023,536.0,224.0,15.599999999999909,16.100000000000023,2.2459016393442623,2.132786885245902,0.9467213114754098,0.984016393442623,0.11311475409836028,0.037295081967213206,2.19672131147541,0.9180327868852459,0.06393442622950782,0.06598360655737714,24.16925394314198,503.0,594.0,17.086866433089806,200.0,266.0,16.71154303304374,487.685,553.5100000000001,10.84818042204473,220.3,262.005,3.38651354448694,6.0,19.0,2.6620268487511045,2.0,13.0,17.683655787223426,-6.5,61.0,13.638995625075566,-19.5025,34.39999999999998,23.87354177742589,490.0,581.0,16.849510994695965,192.0,258.02499999999986,17.462562173084006,-18.5,49.405000000000065,13.38636327278008,-11.602500000000022,40.79999999999998,0.09905431943910646,2.0614754098360657,2.4344262295081966,0.068489930463294,1.9987090163934427,2.2684836065573775,0.07002814111922051,0.819672131147541,1.0901639344262295,0.044459755828052186,0.9028688524590165,1.0737909836065573,0.07247399912796486,-0.02663934426229508,0.25,0.05589752305358838,-0.0799282786885246,0.14098360655737696,0.09784238433371266,2.0081967213114753,2.3811475409836067,0.06905537292908182,0.7868852459016393,1.0574795081967208,0.07156787775854101,-0.07581967213114754,0.20247950819672156,0.054862144560574096,-0.04755122950819681,0.16721311475409828
Antonio Conte,243.0,462.0,245.0,400.29999999999995,240.8,21.0,9.0,61.700000000000045,-4.199999999999989,441.0,236.0,40.700000000000045,4.800000000000011,1.9012345679012346,1.6473251028806581,1.008230452674897,0.9909465020576133,0.2539094650205763,-0.017283950617283904,1.8148148148148149,0.9711934156378601,0.16748971193415657,0.019753086419753135,20.921836358654303,420.0,502.0,15.983650656034342,213.0,277.0,12.545690958185965,376.19749999999993,424.405,9.131392057646808,223.7,259.59999999999997,4.302459247661608,13.0,29.0,2.934713959317246,4.0,15.0,17.75658751386563,26.697500000000044,97.20500000000001,12.871884193906917,-30.102500000000024,20.799999999999983,20.4196046760843,400.0,480.02499999999986,15.878329246801595,206.975,268.0,17.263851169889875,6.294999999999956,74.2074999999999,12.883635891583303,-21.200000000000017,29.702499999999976,0.08609809201092306,1.728395061728395,2.065843621399177,0.05162835785261714,1.5481378600823041,1.7465226337448558,0.06577634014828948,0.8765432098765432,1.139917695473251,0.03757774509319674,0.9205761316872427,1.068312757201646,0.07307237660027008,0.10986625514403311,0.4000205761316873,0.05297071684735356,-0.12387860082304536,0.08559670781892997,0.08403129496330987,1.646090534979424,1.975411522633744,0.06534291871111768,0.8517489711934156,1.102880658436214,0.07104465502012294,0.025905349794238502,0.30538065843621354,0.053019077743141164,-0.08724279835390954,0.12223251028806574
Adi Hütter,242.0,437.0,361.0,422.0,333.8,12.0,8.0,15.0,-27.19999999999999,425.0,353.0,3.0,-19.19999999999999,1.8057851239669422,1.743801652892562,1.4917355371900827,1.3793388429752067,0.06198347107438017,-0.11239669421487598,1.756198347107438,1.4586776859504131,0.012396694214876033,-0.07933884297520656,19.699806221955367,399.0,476.0,19.774893759805785,324.0,400.0,13.028706827263992,396.395,447.70999999999987,12.638872095302679,308.9,358.70000000000005,3.765422712538667,5.0,20.0,2.7243918413937314,3.0,14.0,16.158566657603455,-16.30500000000001,47.10999999999997,15.735639595333808,-57.80499999999996,3.19999999999999,19.369702312731654,388.0,464.02499999999986,19.266010986700643,317.0,390.0,16.122702216234618,-28.012499999999942,34.599999999999966,15.186998965111018,-48.505,11.20250000000003,0.08140415794196432,1.6487603305785123,1.9669421487603307,0.053837631517619805,1.6379958677685948,1.850041322314049,0.08171443702399085,1.3388429752066116,1.6528925619834711,0.052226744195465614,1.2764462809917354,1.4822314049586778,0.06677093660166718,-0.06737603305785128,0.19466942148760316,0.06502330411294963,-0.23886363636363617,0.013223140495867727,0.08004009220137047,1.603305785123967,1.91745867768595,0.07961161564752331,1.3099173553719008,1.6115702479338843,0.06662273643072156,-0.11575413223140472,0.1429752066115701,0.06275619407070669,-0.20043388429752065,0.04629132231404971
Julian Nagelsmann,241.0,536.0,294.0,487.40000000000003,289.1,11.0,5.0,48.599999999999966,-4.899999999999977,525.0,289.0,37.599999999999966,0.10000000000002274,2.224066390041494,2.0224066390041493,1.2199170124481329,1.199585062240664,0.20165975103734426,-0.020331950207468787,2.1784232365145226,1.1991701244813278,0.1560165975103733,0.00041493775933619395,24.44487970561342,487.975,583.0,16.440043720098778,262.0,326.0,15.128960058980693,458.3975,515.6999999999999,11.326549168017934,268.0975,312.0,3.1357232626923723,5.0,17.0,2.2043930398949203,1.0,10.0,20.12276382140152,7.4975,86.50249999999998,12.821926555623337,-30.100000000000023,21.202499999999976,23.90712665927362,478.0,570.0249999999999,16.412205191247757,257.0,321.0,19.760047032569652,-2.802500000000066,75.1025,12.824802781356537,-24.900000000000034,26.0,0.10143103612287727,2.024792531120332,2.4190871369294604,0.06277576787958794,1.902064315352697,2.139834024896265,0.06821594904605303,1.0871369294605808,1.3526970954356847,0.04699812932787524,1.1124377593360997,1.2946058091286308,0.08349694531701876,0.031109958506224066,0.3589315352697095,0.0532030147536238,-0.12489626556016607,0.08797717842323641,0.09919969568163327,1.983402489626556,2.3652489626556013,0.06810043647820646,1.066390041493776,1.3319502074688796,0.08199189640070396,-0.011628630705394464,0.31162863070539426,0.05321494930023459,-0.10331950207468894,0.1078838174273859
Paulo Fonseca,238.0,432.0,306.0,412.79999999999995,298.0,10.0,12.0,19.200000000000045,-8.0,422.0,294.0,9.200000000000045,4.0,1.815126050420168,1.7344537815126049,1.2857142857142858,1.2521008403361344,0.08067226890756321,-0.03361344537815126,1.773109243697479,1.2352941176470589,0.03865546218487414,0.01680672268907563,20.083417209812968,392.0,471.0,19.04479593290679,269.0,343.0,12.756672385174408,386.70000000000005,437.1,11.911158449025807,274.6975,322.0,3.0529244871044523,5.0,16.0,3.3421592966796467,6.0,19.0,15.70433977094614,-12.002500000000001,49.60000000000002,14.84621813279137,-36.5,20.407499999999935,20.035628539067044,382.0,461.0,19.078836304852917,258.0,331.0,15.89982473522288,-21.612500000000022,40.10999999999997,14.632699407353826,-24.002499999999944,32.30249999999994,0.08438410592358389,1.6470588235294117,1.9789915966386555,0.05359946380325382,1.6247899159663868,1.8365546218487396,0.08002015097859996,1.1302521008403361,1.4411764705882353,0.05004688423960424,1.154191176470588,1.3529411764705883,0.06598462088632831,-0.050430672268907566,0.2084033613445379,0.06237906778483769,-0.15336134453781514,0.08574579831932747,0.08418331318935733,1.6050420168067228,1.9369747899159664,0.08016317775148285,1.084033613445378,1.3907563025210083,0.06680598628244908,-0.09080882352941186,0.16852941176470573,0.061481930282999274,-0.10085084033613423,0.13572478991596612
Ralph Hasenhüttl,237.0,324.0,393.0,307.3,338.79999999999995,6.0,9.0,16.69999999999999,-54.200000000000045,318.0,384.0,10.699999999999989,-45.200000000000045,1.3670886075949367,1.2966244725738396,1.6582278481012658,1.4295358649789027,0.070464135021097,-0.22869198312236305,1.3417721518987342,1.620253164556962,0.04514767932489447,-0.19071729957805927,16.773715942606803,292.0,356.0,21.732382013115405,352.0,435.0,10.756888247066618,287.0,329.4,12.510747090257167,315.7,364.6,2.4908338215471706,2.0,11.0,2.873896421292904,4.0,15.0,14.601264685043597,-11.502500000000001,45.307500000000026,15.687443509123018,-84.0025,-23.294999999999984,16.464137197461287,286.0,350.0,21.28914882466745,343.975,425.0,14.160081298802432,-16.899999999999977,39.39999999999998,15.551141119064303,-75.41000000000003,-14.0,0.0707751727536152,1.2320675105485233,1.5021097046413503,0.04538771412264395,1.2109704641350212,1.3898734177215188,0.09169781440133082,1.4852320675105486,1.8354430379746836,0.05278796240614839,1.3320675105485231,1.538396624472574,0.06160871175123882,-0.048533755274261604,0.19117088607594948,0.06619174476423216,-0.3544409282700422,-0.09829113924050625,0.06946893332262147,1.2067510548523206,1.4767932489451476,0.0898276321715926,1.4513713080168777,1.7932489451476794,0.05974717847595963,-0.07130801687763703,0.16624472573839652,0.06561662919436415,-0.31818565400843896,-0.05907172995780591
